Wavelength (nm),A3 Abs,B1 Abs,A3 Transmittance,A3 Transmittance (%),B1 Transmittance,B1 Transmittance (%)
994.4650269,0.07844772935,0.1456378549,0.8347420097927363,83.47420097927363,0.7150923715393983,71.50923715393984
995.5759888,0.07860684395,0.1457056254,0.83443623728444,83.44362372844401,0.7149807919808613,71.49807919808613
996.6870117,0.07887182385,0.1459031701,0.8339272706728332,83.39272706728332,0.7146556472825033,71.46556472825033
997.7980347,0.07914227247,0.1463229656,0.8334081200046766,83.34081200046765,0.7139651842734304,71.39651842734304
998.9089966,0.0793595016,0.1464262456,0.8329913630373763,83.29913630373763,0.7137954156944888,71.37954156944888
1000.02002,0.07928781956,0.1464809328,0.833128862938237,83.3128862938237,0.7137055388559018,71.37055388559018
1001.130981,0.07899612933,0.1460960954,0.8336886148755214,83.36886148755214,0.7143382485093229,71.4338248509323
1002.242004,0.07877901942,0.145912841,0.83410549171362,83.410549171362,0.7146397334575838,71.46397334575838
1003.353027,0.07869886607,0.1458482295,0.834259448353828,83.42594483538281,0.7147460608044923,71.47460608044923
1004.463989,0.07879956812,0.1459708065,0.8340660268372456,83.40660268372456,0.7145443565028956,71.45443565028955
1005.575012,0.0787473619,0.1459072679,0.8341662953268836,83.41662953268836,0.7146489041572336,71.46489041572336
1006.686035,0.07841929048,0.1456601173,0.834796672925149,83.4796672925149,0.7150557160785239,71.50557160785239
1007.796997,0.07791402191,0.1450534165,0.8357684604978899,83.57684604978898,0.71605533282849,71.605533282849
1008.90802,0.07735653222,0.1445226073,0.8368419981513662,83.68419981513662,0.7169310545966966,71.69310545966965
1010.018982,0.07680757344,0.1440414041,0.8379004555922508,83.79004555922508,0.7177258625640754,71.77258625640755
1011.130005,0.07656987756,0.143790409,0.8383591765926747,83.83591765926747,0.7181407831966479,71.81407831966479
1012.241028,0.07632537186,0.1435759962,0.8388313016577792,83.88313016577791,0.7184954195060895,71.84954195060895
1013.35199,0.07610107958,0.1433280855,0.839264629698798,83.9264629698798,0.7189056792696262,71.89056792696262
1014.463013,0.07589241117,0.1431579441,0.8396679737484198,83.96679737484199,0.7191873765659498,71.91873765659497
1015.574036,0.07579041272,0.1430672109,0.8398652014210496,83.98652014210496,0.7193376455464461,71.93376455464461
1016.684998,0.07594599575,0.143082872,0.8395643793395592,83.95643793395593,0.7193117059682389,71.93117059682389
1017.796021,0.07615733892,0.1434382796,0.8391559167908627,83.91559167908626,0.7187232935422636,71.87232935422637
1018.906982,0.07646867633,0.1437094659,0.838554557536713,83.85545575367131,0.7182746415829245,71.82746415829246
1020.018005,0.07715600729,0.144255653,0.8372284788381325,83.72284788381324,0.7173718768255581,71.73718768255581
1021.129028,0.07809261233,0.1452018768,0.8354248467486102,83.54248467486102,0.7158105965352364,71.58105965352364
1022.23999,0.07934243977,0.1465013921,0.8330240888416383,83.30240888416382,0.7136719174943554,71.36719174943555
1023.351013,0.08027917147,0.1475105435,0.8312292717989204,83.12292717989203,0.7120155139709161,71.2015513970916
